route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
51,260302-MULTI-Weekday-01,24965039,51 HEREFORD EAST,0,1201824,510036,1,1
9,260302-MULTI-Weekday-01,24965040,9 VODDEN EAST,0,1203447,90032,1,1
60,260302-MULTI-Weekday-01,24965041,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
30,260302-MULTI-Weekday-01,24965042,30 AIRPORT ROAD NORTH,0,1201957,300088,1,1
30,260302-MULTI-Weekday-01,24965043,30 AIRPORT ROAD NORTH,0,1201959,300088,1,1
51,260302-MULTI-Weekday-01,24965044,51 HEREFORD WEST,1,1201824,510037,1,1
23,260302-MULTI-Weekday-01,24965045,23 SANDALWOOD EAST,0,1201947,230129,1,1
23,260302-MULTI-Weekday-01,24965046,23 SANDALWOOD WEST,1,1201949,230127,1,1
60,260302-MULTI-Weekday-01,24965047,60 MISSISSAUGA ROAD NORTH,0,1201913,600006,1,1
18,260302-MULTI-Weekday-01,24965048,18 DIXIE NORTH,0,1201620,180234,1,1
18,260302-MULTI-Weekday-01,24965049,18 DIXIE NORTH,0,1201624,180234,1,1
18,260302-MULTI-Weekday-01,24965050,18 DIXIE NORTH,0,1201628,180234,1,1
18,260302-MULTI-Weekday-01,24965051,18 DIXIE NORTH,0,1201629,180234,1,1
18,260302-MULTI-Weekday-01,24965052,18 DIXIE NORTH,0,1201630,180234,1,1
18,260302-MULTI-Weekday-01,24965053,18 DIXIE NORTH,0,1201625,180235,1,1
18,260302-MULTI-Weekday-01,24965054,18 DIXIE SOUTH,1,1201619,180203,1,1
18,260302-MULTI-Weekday-01,24965055,18 DIXIE SOUTH,1,1201621,180203,1,1
18,260302-MULTI-Weekday-01,24965056,18 DIXIE SOUTH,1,1201623,180203,1,1
18,260302-MULTI-Weekday-01,24965057,18 DIXIE SOUTH,1,1201617,180223,1,1
56,260302-MULTI-Weekday-01,24965058,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965059,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965060,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965061,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965062,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965063,56 KINGKNOLL LOOP,1,1201858,560029,1,1
9,260302-MULTI-Weekday-01,24965064,9 VODDEN WEST,1,1203447,90034,1,1
56,260302-MULTI-Weekday-01,24965065,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965066,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965067,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965068,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965069,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965070,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965071,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965072,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965073,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965074,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965075,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965076,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965077,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965078,56 KINGKNOLL LOOP,1,1201858,560029,1,1
8,260302-MULTI-Weekday-01,24965079,8 CENTRE EAST,0,1201877,80041,1,1
8,260302-MULTI-Weekday-01,24965080,8 CENTRE WEST,1,1201878,80040,1,1
56,260302-MULTI-Weekday-01,24965081,56 KINGKNOLL LOOP,1,1201858,560029,1,1
29,260302-MULTI-Weekday-01,24965082,29A WILLIAMS EAST,0,1202847,290066,1,1
23,260302-MULTI-Weekday-01,24965083,23 SANDALWOOD EAST,0,1201948,230129,1,1
29,260302-MULTI-Weekday-01,24965084,29A WILLIAMS EAST,0,1202846,290066,1,1
29,260302-MULTI-Weekday-01,24965085,29A WILLIAMS WEST,1,1202846,290065,1,1
30,260302-MULTI-Weekday-01,24965086,30 AIRPORT ROAD NORTH,0,1201952,300086,1,1
30,260302-MULTI-Weekday-01,24965087,30 AIRPORT ROAD SOUTH,1,1201965,300089,1,1
30,260302-MULTI-Weekday-01,24965088,30 AIRPORT ROAD SOUTH,1,1201960,300083,1,1
30,260302-MULTI-Weekday-01,24965089,30 AIRPORT ROAD SOUTH,1,1201952,300083,1,1
30,260302-MULTI-Weekday-01,24965090,30 AIRPORT ROAD NORTH,0,1201957,300086,1,1
30,260302-MULTI-Weekday-01,24965091,30 AIRPORT ROAD NORTH,0,1201963,300086,1,1
51,260302-MULTI-Weekday-01,24965092,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965093,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965094,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965095,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965096,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965097,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965098,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965099,51 HEREFORD WEST,1,1201824,510037,1,1
51,260302-MULTI-Weekday-01,24965100,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965101,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965102,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965103,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965104,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965105,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965106,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965107,51 HEREFORD EAST,0,1201824,510036,1,1
51,260302-MULTI-Weekday-01,24965108,51 HEREFORD EAST,0,1201824,510036,1,1
14,260302-MULTI-Weekday-01,24965109,14 TORBRAM SOUTH,1,1203225,140084,1,1
14,260302-MULTI-Weekday-01,24965110,14 TORBRAM NORTH,0,1203225,140077,1,1
14,260302-MULTI-Weekday-01,24965111,14A TORBRAM NORTH,0,1203225,140081,1,1
14,260302-MULTI-Weekday-01,24965112,14 TORBRAM SOUTH,1,1203228,140084,1,1
14,260302-MULTI-Weekday-01,24965113,14 TORBRAM NORTH,0,1203229,140077,1,1
14,260302-MULTI-Weekday-01,24965114,14 TORBRAM SOUTH,1,1203229,140084,1,1
14,260302-MULTI-Weekday-01,24965115,14 TORBRAM NORTH,0,1203233,140077,1,1
14,260302-MULTI-Weekday-01,24965117,14A TORBRAM NORTH,0,1203228,140072,1,1
17,260302-MULTI-Weekday-01,24965119,17 HOWDEN NORTH,0,1203548,170024,1,1
17,260302-MULTI-Weekday-01,24965120,17 HOWDEN NORTH,0,1203548,170024,1,1
17,260302-MULTI-Weekday-01,24965121,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965122,17 HOWDEN NORTH,0,1203548,170024,1,1
17,260302-MULTI-Weekday-01,24965123,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965124,17 HOWDEN NORTH,0,1203548,170024,1,1
17,260302-MULTI-Weekday-01,24965125,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965126,17 HOWDEN NORTH,0,1203550,170024,1,1
17,260302-MULTI-Weekday-01,24965127,17 HOWDEN NORTH,0,1203548,170024,1,1
17,260302-MULTI-Weekday-01,24965128,17 HOWDEN NORTH,0,1203550,170024,1,1
17,260302-MULTI-Weekday-01,24965129,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965130,17 HOWDEN NORTH,0,1203548,170024,1,1
17,260302-MULTI-Weekday-01,24965131,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965132,17 HOWDEN NORTH,0,1203550,170024,1,1
17,260302-MULTI-Weekday-01,24965133,17 HOWDEN NORTH,0,1203550,170024,1,1
17,260302-MULTI-Weekday-01,24965134,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965135,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965136,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965137,17 HOWDEN SOUTH,1,1203548,170023,1,1
17,260302-MULTI-Weekday-01,24965138,17 HOWDEN SOUTH,1,1203548,170023,1,1
17,260302-MULTI-Weekday-01,24965139,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965140,17 HOWDEN NORTH,0,1203549,170024,1,1
17,260302-MULTI-Weekday-01,24965141,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965142,17 HOWDEN SOUTH,1,1203548,170023,1,1
17,260302-MULTI-Weekday-01,24965143,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965144,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965145,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965146,17 HOWDEN SOUTH,1,1203548,170023,1,1
17,260302-MULTI-Weekday-01,24965147,17 HOWDEN SOUTH,1,1203548,170023,1,1
17,260302-MULTI-Weekday-01,24965148,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965149,17 HOWDEN SOUTH,1,1203548,170023,1,1
17,260302-MULTI-Weekday-01,24965150,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965151,17 HOWDEN SOUTH,1,1203550,170023,1,1
17,260302-MULTI-Weekday-01,24965152,17 HOWDEN SOUTH,1,1203549,170023,1,1
17,260302-MULTI-Weekday-01,24965153,17 HOWDEN SOUTH,1,1203550,170023,1,1
17,260302-MULTI-Weekday-01,24965154,17 HOWDEN SOUTH,1,1203550,170023,1,1
17,260302-MULTI-Weekday-01,24965155,17 HOWDEN SOUTH,1,1203550,170023,1,1
17,260302-MULTI-Weekday-01,24965156,17 HOWDEN SOUTH,1,1203549,170023,1,1
29,260302-MULTI-Weekday-01,24965157,29 WILLIAMS WEST,1,1202852,290058,1,1
29,260302-MULTI-Weekday-01,24965158,29 WILLIAMS EAST,0,1202846,290067,1,1
29,260302-MULTI-Weekday-01,24965160,29 WILLIAMS WEST,1,1202855,290058,1,1
51,260302-MULTI-Weekday-01,24965161,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965162,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965163,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965164,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965165,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965166,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965167,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965168,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965169,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965170,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965171,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965172,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965173,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965174,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965175,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965176,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965177,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965178,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965179,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965180,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965181,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965182,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965183,51 HEREFORD WEST,1,1203813,510037,1,1
51,260302-MULTI-Weekday-01,24965184,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965185,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965186,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965187,51 HEREFORD EAST,0,1203813,510036,1,1
51,260302-MULTI-Weekday-01,24965188,51 HEREFORD EAST,0,1203813,510036,1,1
56,260302-MULTI-Weekday-01,24965189,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965190,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965191,56 KINGKNOLL LOOP,1,1201858,560029,1,1
56,260302-MULTI-Weekday-01,24965192,56 KINGKNOLL LOOP,1,1201858,560029,1,1
27,260302-MULTI-Weekday-01,24965193,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965194,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965195,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965196,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965197,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965198,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965199,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965200,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965201,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965202,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965203,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965204,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965205,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965206,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965207,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965208,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965209,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965210,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965211,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965212,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965213,27 ROBERT PARKINSON NORTH,0,1201966,270008,1,1
27,260302-MULTI-Weekday-01,24965214,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965215,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965216,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965217,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965218,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965219,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965220,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965221,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965222,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965223,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965224,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965225,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965226,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965227,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965228,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
27,260302-MULTI-Weekday-01,24965229,27 ROBERT PARKINSON SOUTH,1,1201966,270007,1,1
13,260302-MULTI-Weekday-01,24965230,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965231,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965232,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965233,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965234,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965235,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965236,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965237,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965238,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965239,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965240,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965241,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965242,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965243,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965244,13 AVONDALE NORTH,0,1203548,130019,1,1
13,260302-MULTI-Weekday-01,24965245,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965246,13 AVONDALE NORTH,0,1203550,130019,1,1
13,260302-MULTI-Weekday-01,24965247,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965248,13 AVONDALE NORTH,0,1203549,130019,1,1
13,260302-MULTI-Weekday-01,24965249,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965250,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965251,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965252,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965253,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965254,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965255,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965256,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965257,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965258,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965259,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965260,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965261,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965262,13 AVONDALE SOUTH,1,1203548,130022,1,1
13,260302-MULTI-Weekday-01,24965263,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965264,13 AVONDALE SOUTH,1,1203550,130022,1,1
13,260302-MULTI-Weekday-01,24965265,13 AVONDALE SOUTH,1,1203549,130022,1,1
55,260302-MULTI-Weekday-01,24965266,55 ELBERN MARKELL SOUTH,1,1201859,550010,1,1
28,260302-MULTI-Weekday-01,24965267,28A REMEMBERENCE WEST,1,1203453,280009,1,1
13,260302-MULTI-Weekday-01,24965268,13 AVONDALE SOUTH,1,1203549,130022,1,1
13,260302-MULTI-Weekday-01,24965269,13 AVONDALE SOUTH,1,1203550,130022,1,1
55,260302-MULTI-Weekday-01,24965270,55 ELBERN MARKELL NORTH,0,1201859,550009,1,1
28,260302-MULTI-Weekday-01,24965271,28A REMEMBERENCE EAST,0,1203453,280008,1,1
81,260302-MULTI-Weekday-01,24965272,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965273,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965274,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965275,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965276,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965277,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965278,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965279,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965280,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965281,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965282,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965283,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965284,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965285,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965286,81 MAYFIELD WEST NB,0,1201911,810005,1,1
81,260302-MULTI-Weekday-01,24965287,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965288,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965289,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965290,81 MAYFIELD WEST SB,1,1201911,810002,1,1
81,260302-MULTI-Weekday-01,24965291,81 MAYFIELD WEST SB,1,1201911,810002,1,1
13,260302-MULTI-Weekday-01,24965292,13 AVONDALE NORTH,0,1203550,130019,1,1
13,260302-MULTI-Weekday-01,24965293,13 AVONDALE SOUTH,1,1203550,130022,1,1
30,260302-MULTI-Weekday-01,24965294,30 AIRPORT ROAD SOUTH,1,1201953,300083,1,1
30,260302-MULTI-Weekday-01,24965295,30 AIRPORT ROAD SOUTH,1,1201954,300079,1,1
30,260302-MULTI-Weekday-01,24965296,30 AIRPORT ROAD NORTH,0,1201954,300086,1,1
55,260302-MULTI-Weekday-01,24965297,55 ELBERN MARKELL SOUTH,1,1201859,550010,1,1
55,260302-MULTI-Weekday-01,24965298,55 ELBERN MARKELL NORTH,0,1201859,550009,1,1
505,260302-MULTI-Weekday-01,24965302,505 ZUM BOVAIRD EAST,0,1203535,5050005,1,1
505,260302-MULTI-Weekday-01,24965303,505 ZUM BOVAIRD EAST,0,1203533,5050007,1,1
505,260302-MULTI-Weekday-01,24965304,505 ZUM BOVAIRD EAST,0,1203532,5050007,1,1
2,260302-MULTI-Weekday-01,24965305,2 MAIN SOUTH,1,1201608,20047,1,1
2,260302-MULTI-Weekday-01,24965306,2 MAIN SOUTH,1,1201610,20047,1,1
2,260302-MULTI-Weekday-01,24965307,2 MAIN SOUTH,1,1203614,20047,1,1
2,260302-MULTI-Weekday-01,24965308,2 MAIN NORTH,0,1201609,20043,1,1
23,260302-MULTI-Weekday-01,24965309,23 SANDALWOOD WEST,1,1201946,230127,1,1
23,260302-MULTI-Weekday-01,24965311,23 SANDALWOOD WEST,1,1201692,230127,1,1
23,260302-MULTI-Weekday-01,24965312,23 SANDALWOOD WEST,1,1201713,230127,1,1
23,260302-MULTI-Weekday-01,24965313,23 SANDALWOOD WEST,1,1201949,230127,1,1
23,260302-MULTI-Weekday-01,24965315,23 SANDALWOOD WEST,1,1201947,230127,1,1
23,260302-MULTI-Weekday-01,24965318,23 SANDALWOOD WEST,1,1201717,230127,1,1
23,260302-MULTI-Weekday-01,24965321,23 SANDALWOOD WEST,1,1201745,230127,1,1
23,260302-MULTI-Weekday-01,24965322,23 SANDALWOOD WEST,1,1201714,230127,1,1
23,260302-MULTI-Weekday-01,24965323,23 SANDALWOOD EAST,0,1201950,230129,1,1
23,260302-MULTI-Weekday-01,24965324,23 SANDALWOOD EAST,0,1201714,230129,1,1
23,260302-MULTI-Weekday-01,24965325,23 SANDALWOOD EAST,0,1201718,230129,1,1
23,260302-MULTI-Weekday-01,24965326,23 SANDALWOOD EAST,0,1201719,230129,1,1
23,260302-MULTI-Weekday-01,24965327,23 SANDALWOOD EAST,0,1201945,230129,1,1
23,260302-MULTI-Weekday-01,24965328,23 SANDALWOOD EAST,0,1201946,230129,1,1
23,260302-MULTI-Weekday-01,24965329,23 SANDALWOOD EAST,0,1201715,230129,1,1
23,260302-MULTI-Weekday-01,24965330,23 SANDALWOOD EAST,0,1201949,230129,1,1
23,260302-MULTI-Weekday-01,24965331,23 SANDALWOOD EAST,0,1201717,230129,1,1
23,260302-MULTI-Weekday-01,24965332,23 SANDALWOOD EAST,0,1201948,230129,1,1
505,260302-MULTI-Weekday-01,24965333,505 ZUM BOVAIRD WEST,1,1203532,5050006,1,1
23,260302-MULTI-Weekday-01,24965334,23 SANDALWOOD EAST,0,1201713,230129,1,1
23,260302-MULTI-Weekday-01,24965335,23 SANDALWOOD EAST,0,1201944,230129,1,1
23,260302-MULTI-Weekday-01,24965336,23 SANDALWOOD EAST,0,1201947,230129,1,1
23,260302-MULTI-Weekday-01,24965337,23 SANDALWOOD EAST,0,1201718,230129,1,1
23,260302-MULTI-Weekday-01,24965338,23 SANDALWOOD EAST,0,1201950,230129,1,1
